x,y,area,DAPI_mean,NaKATPase_mean,EpCAM_mean,PanCK_mean,SIVGag_mean,p-eIF2a_mean,ATF4_mean,BSG_mean,CA2_mean,CA12_mean,CD3_mean,CD4_mean,CD8_mean,FoxP3_mean,CD117_mean,CD68_mean,CD20_mean,CD138_mean,DAPI_pos,NaKATPase_pos,EpCAM_pos,PanCK_pos,SIVGag_pos,p-eIF2a_pos,ATF4_pos,CD3_pos,CD4_pos,CD8_pos,FoxP3_pos,CD117_pos,CD68_pos,CD20_pos,CD138_pos,BSG_pos,CA2_pos,CA12_pos,vme_category,sample_id,group
606.064853638627,931.8633512815793,158,6200.769356401107,3911.3693625055676,3687.2993757395157,4069.3240080460982,276.5839645381701,395.2881824543385,476.4589794533071,879.0591963625487,269.6414060129872,344.74923501321757,1012.6098913618223,0.0,1004.77072660512,1723.013462950864,65.85912296125983,219.92725919624843,612.4667441757747,399.56545774322484,True,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
556.8512242015466,1623.984928603098,181,4485.117390357285,1504.9377836616382,702.2552595652204,532.1717896468037,257.96017227154863,201.94048295376382,420.90255238465056,924.9850623098423,604.6639464958371,316.4858158769684,852.2326579967008,171.97842941256727,908.8875784253762,0.0,28.366583110478814,803.4307881413266,422.3187826205401,550.2299604667368,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
509.7391753082492,1661.5831509886764,190,6398.145568856021,5058.762112988916,3756.0102017212457,3418.88981154457,127.31227918555345,203.2496886031042,508.425224258709,725.7940727275649,661.832613938699,286.7502656990971,132.98038758750397,222.32985835845807,1219.1382438143896,0.0,0.0,823.9123472803908,578.5301340795938,359.5027506103869,True,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
890.1526117652932,403.0132949374769,130,4277.63227664626,5230.47748457132,2148.302922881109,3247.745169004489,126.53558943111214,286.9049216953868,321.23699616908596,993.3595732520737,482.12980152615665,399.53881684297824,800.171738210311,881.5727846240577,362.3098224057361,70.70315332617929,28.428880495498106,234.1304544232109,691.8782886789088,616.2293855764967,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1009.0965179159066,1812.0210905175963,111,4189.50571210598,5095.215346635096,3031.069111281512,3895.0980372861895,210.40263307798259,232.8628645928641,557.12858499797,289.9472436260328,658.4683368979651,331.07175458790755,1008.5742479117764,862.770590508429,262.6915026919921,769.3123166939483,111.52230318957237,767.2020224185492,332.9757758244318,741.2925709377851,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1106.994704148985,64.16577681805657,125,8125.9426140914775,944.4307086024196,470.9252851757967,611.2636991279652,351.6250295032412,437.8902138214245,350.1196009769819,876.0368518978755,354.7808669710889,387.6135986073418,573.4155317041732,772.8947997924737,43.564014750693104,271.0261440363482,1952.2116056737066,353.37018395406966,769.0013184046722,609.6604345419745,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1991.0005668687854,11.046321122260006,234,5035.415317231434,5983.148222888396,3296.9870389558437,2374.394928956784,388.97504288433146,82.92813280126205,65.67032322883807,941.0797946348696,643.84245060695,380.894575362657,0.0,0.0,1236.7923746651845,960.029223786719,520.2398616786134,276.5475153175944,0.0,811.6792126414779,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1585.3238384275062,967.3539721814864,135,2956.166899384136,4370.974668816877,3065.4698657286976,2910.3022828006347,114.08490658527852,597.159597741433,210.225270828874,824.6789445375691,409.24735246895364,456.7012004739603,1183.9423612132468,307.1871479505255,948.3481444047909,398.6771381866567,609.7085708481491,644.5700975974287,815.6528595529034,855.1645798888394,False,True,True,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1244.3584588823253,602.6677029805809,240,7502.039134333681,3325.320494673992,3677.078594298482,2502.906596774098,228.54256455169505,550.8523435098003,285.77907968971726,932.458359464913,233.15154162321556,349.08348591948186,1138.070042306023,632.7303866745883,388.61233378021336,1034.6581244955837,1114.4356551945489,535.8441165915388,621.529705429255,580.424383049266,True,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1977.9202953637698,845.339113816425,85,4930.804678654397,5097.117144309078,3322.453900903043,2852.0638703938785,328.9786004045061,72.7117220022588,387.15022182734583,471.0767492296451,390.0483211480929,210.43852917827164,490.97139077343604,648.2069587367256,911.2540645929197,1272.3316027219867,437.2210198216574,85.35822448595752,436.71138762779594,367.4042800724168,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
430.6173964711979,958.020515310209,219,881.532708580954,5574.143487805648,3029.056867249441,1487.0761137734896,220.2438452471747,220.2799482058999,294.10929654427434,842.4973065204463,464.1225903122518,299.58261723943775,981.2990674673756,755.5522339762445,719.108932789602,389.52319729700025,582.9574246251364,403.8081903148357,809.5013147185133,407.7789133538686,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
320.4240677156891,936.6599811562872,107,5983.254340104837,4642.114146970816,3578.898118926432,3165.404315070733,337.47538835979185,412.88272073963657,680.253028763532,574.4900346642826,194.40092426135138,385.902736437698,870.3846376814893,123.85708678933793,775.340696190444,411.8859438724024,0.0,576.2260555216958,440.518819835889,241.63117879724973,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1225.0792085460616,1815.6840730622991,96,7433.872054772419,4868.292837505229,3795.7090801272925,2733.1893585208572,167.345053676603,496.54407219991896,409.0060549987346,199.50018344039808,349.34051571334595,526.1051278973077,325.4179973617124,1238.7999675758379,746.8031172844894,1953.19636283853,527.1426767634158,1037.5470816486031,656.5429839289034,169.90761673693208,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
87.88401592276674,1836.3974013886584,128,6586.267749786028,719.815173500889,576.9359054442306,642.6156306676355,131.52400972270317,547.9368501350408,252.86973092111924,445.11375661583054,464.70581088063045,220.55324418545783,545.0720037290397,706.6698856895592,483.7035666114134,687.872446822471,188.5437615247294,662.3162519509274,552.2401976399113,472.8629535386398,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
71.36055754719229,692.4077892783333,97,8601.557608186491,5878.814201750242,2377.143753689157,3903.0694485498525,166.06333941232606,396.74985080876826,644.3467188771481,773.0166901312741,418.7411103132845,506.99294625878645,233.44963949971373,238.17976658317036,819.2758110845746,0.0,854.536696354061,839.3701107806987,393.5763143433489,524.9462635963116,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1029.7776405427405,575.2214974678544,167,5883.737610989429,403.7952859950598,423.0763205075509,409.4416337746504,174.97515645075933,419.651032004683,644.9943323810375,784.5158708906914,326.53583866192366,383.9936466204264,1479.648929227213,838.6649848784509,1038.4267448257187,1072.0293284501338,0.0,717.2764611474768,738.4792878773796,456.9312425696206,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
932.4120506505782,1307.9967231374305,200,6950.481052287394,418.41062850299164,416.0080837924217,690.5166601223908,212.30222808334764,235.9311010059243,586.8293696346632,814.9214811388003,416.44623903007044,391.73738191730877,1049.4214736461759,425.0974703113115,657.7134179868793,1071.097459245996,732.5173672764856,676.2183745122408,453.9848589689467,689.8496840808591,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1834.3355463857044,396.83746002218555,234,4583.983162173177,983.9361367430029,767.452998238827,694.6281722750297,0.0,474.56315984427704,859.929480828544,834.7792386549604,382.7825852845454,358.03722308106967,1040.2257280014842,523.9155431327146,753.6859655065946,68.53074238422477,26.75378585500539,565.2683180307691,754.7158297922506,401.3187350982217,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1258.4525089820208,800.9581174703202,171,6309.3888619039835,740.1964928851362,130.68606935635944,385.9779917911324,85.48196025815678,274.0006585819493,422.1088211985385,504.2588788394594,287.48038670504764,222.42537481420862,420.8684656099555,568.6758032670533,971.6802709252363,433.272935508303,255.29835205015416,691.6789762451054,486.1548095365788,270.90311541342305,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1028.2352931990276,1435.9136570295386,199,8325.260519428457,3360.884478311945,3378.885040077505,2434.524476322931,188.0666235928004,351.5070847993474,384.2073459142239,390.5977777965968,584.0685026005024,76.82248575517269,909.2906229375064,184.96489167680954,446.34534907249724,639.9829700339462,207.85233948656526,968.708136878462,256.48579805684057,391.7291057090446,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
993.7468707870086,11.379561726261533,195,6811.849594968552,5373.213636415956,4646.302062857642,3549.3631777961673,157.30863378706493,293.9934472625801,663.337720300807,605.6832739552822,817.1242638843489,212.8481375460334,66.09754824263905,206.30004676151378,519.7385213137652,186.8281743917002,20.975253198397525,966.1916153216551,1038.7350221339586,730.4336864248554,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
495.0298440546617,1543.652135171453,167,6308.731671698576,787.8055612169436,540.8805114924866,766.6805730349437,374.1025255993738,427.7339855448171,435.8336915031488,488.589939596002,172.24008287411422,393.6066148728495,495.7512406115738,680.2053234301529,669.9754600933338,465.325751785692,988.7526621094281,117.08181589542664,677.1151302029804,297.51632384859977,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
23.58805108501172,1467.680992543733,237,3155.1697987094367,515.2393775577157,939.0464983176907,932.7390940339469,203.65987134353148,636.9597702648821,330.34328969680564,506.57540348363057,311.31506566888874,254.93080605824662,1528.5634728936961,17.8640459023473,384.65040047910526,605.6888480122833,55.494879684808836,666.5528816062354,376.143817670637,899.863502623507,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
384.80428797062126,774.5262660508043,201,5513.51741574855,927.1752359818287,966.7183029940171,523.1779896903585,155.45569642322306,485.29256779054936,279.8380860161296,479.02488698833264,481.4009400933237,360.54651996531356,902.0036355871001,0.0,293.15642946050247,1411.4226066324904,104.23307566413135,765.9345850006512,674.9013174697282,302.03085232221366,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1384.0642417636784,495.6776212764316,107,4169.194112684726,1229.477095859211,818.3387630256756,586.7951074619278,252.79939595722752,242.749183724375,723.9241911077227,362.74951350703157,167.44265550155137,382.9446885001146,637.4538243415676,363.4111611730091,1167.2798513021473,672.9965437821849,863.1776553617002,679.4568400718509,845.1778581218057,414.53952091250835,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
401.2134479739904,1080.0838409947937,155,7215.236859764425,583.4144562517581,129.81290535424455,330.72761927469674,372.28866900442455,576.2146966733976,509.52736687164173,274.3699739830741,321.6915499230944,333.40286649804676,744.7512299447944,1179.1422581859845,571.1705793521941,486.94294702867364,353.390606129626,500.64475344745705,193.44638786936792,775.1063882176807,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
739.0726212044134,591.2830248803374,194,4979.813127804781,1404.7071150818956,209.27885248105906,460.7490283448999,32.59748846701166,560.4539397554713,550.7645030376042,587.6583266628379,565.2193591040898,358.75767100272554,711.5095422074153,117.04260387658627,144.5141534704403,116.1595536871153,0.0,309.1388436150407,331.298336050743,719.1713144811287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
7.468484104151907,1642.171432900886,88,6602.709493245506,4007.9356438350696,3804.0638570339743,2842.7043942235923,172.52769231621505,210.38237555411604,790.7431985203414,887.9604842090372,596.0622623918094,181.03479177731882,823.6957182679579,625.0109894933967,1003.4002095348551,349.51154968815706,0.0,592.5672370926934,444.11213264405035,412.13315119885493,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1660.0954596034912,1181.2205243509,102,4592.156113857281,4354.282077474534,5016.2552752071115,3315.2232253283537,166.1609726279638,309.84812478131107,709.2937801127961,533.9658763898061,285.3431377906161,644.1488045848414,756.4502274347843,391.9317672406179,764.7054406206391,98.67444903551075,118.87847874724628,403.6914176304938,283.80838365013665,353.20964034836805,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
308.9221621228797,613.4620158608337,196,8852.104196550983,1079.167657387027,677.1196694298793,737.9935490025296,192.90366799374428,550.8480321578932,575.0443916699218,642.2326702860877,283.6742946015018,373.1823065734727,827.2342946882827,0.0,819.2101296806991,662.7109274148231,285.7573159833741,785.6460150670755,974.1023564617581,437.0066967312453,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
535.1986091275709,1615.363106309634,157,4339.669458572669,507.58333802621166,517.2731073868497,567.9652650481598,313.9127408830749,312.95749495547494,137.8131338815358,1087.6421020413966,347.07829650842814,348.12837051170555,575.6893301620322,84.6770948358801,991.2561251840068,660.37926307812,140.0948375658395,800.7313617552533,988.1594474150099,860.6372541290265,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1760.6643079616572,1215.1767521276345,199,6272.842301803995,3756.4132357570843,3875.038860634368,2572.1047484268593,232.7573288883599,352.93498671964744,44.46089569345048,724.9236128641064,287.573203584351,206.676309667135,1398.2002655183837,1121.5044120421862,1141.5024388235538,127.96098410639388,0.0,250.23469174863897,526.7737694731154,787.7428500784683,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1019.5816197368464,263.92457969581363,124,9949.143591514336,508.4886543798998,533.4205999113685,720.4010120414666,267.8328266608071,577.2009977797928,333.35343621095717,776.0661610197614,673.093340890131,280.6790603828341,1329.9364751855057,694.259127307816,803.4406186756411,1265.0131021953218,0.0,675.4303019796346,762.5441201796407,489.6231579297258,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1694.3004927317386,828.0100823491309,191,6387.20138515172,4493.481586173713,4015.2002784381275,4301.751880880804,289.62955545380606,536.5457679204786,422.1807799254943,1024.1580100891163,630.4324041966872,414.38304434643277,467.05132120134476,0.0,476.35555833352623,698.1090361464849,0.0,720.0505850620345,486.4812945766637,455.31376859944885,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1279.4343338850524,979.4679229460652,247,4782.012581219033,279.8273717949444,265.2840565068118,395.9928718699132,149.84585767782136,601.3711198534919,450.4639585665845,318.28925379830144,303.9153658822247,416.95492822311815,654.5248065775264,0.0,785.5303649905788,0.0,510.4351081641416,254.03789291900472,449.4310270935759,337.7272022667148,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1483.5418947237142,1889.4846878339,224,6977.284309986839,4189.815888458791,5182.33182843208,4368.93115239044,70.72549640702385,274.7632485369326,350.34402622259915,1030.680995062068,433.01723320726956,145.02737717574226,613.6869215445336,1089.4530727980157,621.8592161906414,72.68631848210754,0.0,733.7124951027479,690.3610412570449,957.3671297069318,True,True,True,True,False,False,False,False,True,True,False,False,True,True,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
182.99121012609132,641.330914091772,132,7534.256882217667,5199.775257623858,3176.2664461466256,2651.003451286677,175.21016723309748,678.0911945454664,555.2934285050421,741.2389540199623,538.4023879281307,444.8367630284955,703.7549375501017,427.5462652780778,683.0797879236991,294.03231992217667,110.43815117096054,576.7958988406891,976.1048786108722,551.2683958815333,True,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1082.2876427529775,897.0349769780933,212,7355.724648959522,569.0223396958588,797.942434698564,813.0464088367951,187.212223844363,54.49253083831559,674.2347946333321,490.1554029157323,473.38839854659744,463.4958709657134,515.4080713929914,695.8642376356752,847.7616315797865,1622.7888931730142,1177.584080715605,832.3596974181103,324.1355208600058,513.4968520022444,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1015.5444726006999,1953.5886751476294,234,3162.375373274767,245.10529224785466,462.00921737172257,407.11888808372026,151.47770610747074,456.6234189083333,220.37463430155515,1156.8683457934558,260.53979756380056,315.13618005399667,1262.1004410706637,43.05480711476724,823.5417345811715,460.4208759624973,537.1384475267295,316.40152062368554,380.6806172840851,501.7390875431743,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1742.6787533857612,852.3083193358539,220,6390.048119721883,849.4444761466403,681.2453766102667,900.8607849176399,153.49892351895073,446.70703510143994,451.2277151347647,551.8430420654943,446.34550430760123,454.8735952360595,1245.1853872945962,706.4735770179357,908.2440629601575,281.9783622269689,0.0,893.7004148322335,643.2269139226203,185.39997835403574,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
722.5281180283151,1654.2163228127902,196,2929.1482901411855,1409.2246240431778,706.6305604549715,629.9953752433871,175.95761487251696,285.9516921570472,637.6355444803701,572.9210934196419,405.54108760270066,296.2807501733318,990.5662310376846,709.8415654257509,898.5554997299203,34.41030142201657,176.73051741033248,163.64171383225585,424.98870694947334,509.90332638712755,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1196.368134414426,193.93083982660153,87,8874.430884297546,4601.422054161693,4310.866784760401,3249.1868716311174,218.8627384875306,181.18514824153888,302.30199272269664,624.8828141023143,400.69538139106925,494.5860989625977,502.4366827010672,498.13968887302076,195.49619369993792,891.8233777406049,166.99386570054827,799.263242842391,274.6979021975506,555.3260147116715,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
118.50328469100724,787.6306909041399,199,6176.478918043753,5945.0328574088735,3938.167754228292,2852.453342215731,241.91482450950627,387.5793681340545,549.8159059827191,743.6440080482885,322.84443515420065,134.71189792969477,901.298410718051,1393.9916908373268,622.4501468599477,668.4164970816395,875.7363375283226,475.80067171803614,411.3050223818351,417.0361133918508,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
775.2636022214574,367.6096662335115,249,5389.8469397633235,495.5712697170674,618.8358273030085,247.9712577881895,308.16930345551935,504.00350906866527,397.532969779612,235.4250900260866,473.96266393207526,385.7908931818232,1420.0099431639765,0.0,588.2562691772789,0.0,0.0,893.3441576687001,341.81838896665073,712.5345044910725,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
646.0726925164133,1767.9721188718097,139,7065.4631462624,696.032751746803,565.0512346258711,699.0700369023874,225.6823204023404,272.0976043146409,592.7503115025968,528.4450330870015,413.94060837029264,203.05086823233154,464.3907558530648,388.9621927979731,0.0,240.92579106618695,0.0,639.5470182867774,212.2691179696268,795.8931613372863,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
300.39945814090373,1105.2344303606294,180,6792.160798336664,580.2647360110226,742.342439743941,286.48058608562985,173.22897740458515,459.49800906694094,426.7766501134317,695.5336650799478,261.8655767988863,341.71011398523376,0.0,462.9000621842356,348.2175451901612,0.0,715.9295327119114,912.8060728389278,561.9719134014072,333.3455209505452,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1632.6762076381513,437.0912701362817,133,4319.31488753286,4450.9413404120005,5104.862226577679,3083.8253592532333,182.2390252693247,451.96302147888207,418.6204236610419,589.5125297354562,386.76370907204273,469.58981287419397,824.4365218949288,796.7874997500539,135.04998935219265,0.0,588.2645073021295,266.4834333781365,306.8478253992676,486.3072674217659,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
758.8923431006249,184.35394725404785,180,8473.73030805828,569.031654206547,362.02502312356444,682.4039536990612,200.46212169836122,342.1089224603268,283.27484833256307,740.1541465940587,79.46211841618373,369.310036354423,963.3846345853378,952.5993085327407,1063.9299016645737,367.15883755111327,658.6403962661826,475.5880832153564,452.75716232601116,776.2069251261089,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1957.4957688224433,841.8147452506565,132,5712.58218777479,4335.15046628968,4594.113803789261,3113.548764725705,199.9601904499502,292.52145771096286,142.2053487763166,720.1133016547974,432.1167581460745,481.5320476792286,559.4297847471066,721.2462470614719,712.8566344502036,0.0,0.0,115.89565125439685,532.6742362507547,614.1935299791749,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1179.9833860212204,192.80878061793217,184,3470.874442777457,5265.893879563052,4441.760091962308,1762.6047227804977,232.44627949266354,604.5525402266694,431.2259369536207,830.3457725979044,378.9816343013732,316.9797582840011,748.5469048530043,1071.1744236263332,496.97163688488473,798.3348448625497,0.0,595.8010126092739,849.3417546241276,827.7714886917463,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,SIV_negative,A7005_colon_s1,LAEA
1210.1125076597025,970.4898604662984,152,8143.245271420068,734.163762640798,820.7471369785939,358.20927003088923,297.64135552749684,258.48149135370977,281.0026570579937,502.07490902945494,235.65919790178867,463.95582797086263,1393.617416004155,918.4131114337167,1205.0823711544563,452.7475323302944,783.1796530898623,604.4402618256747,501.6905485382318,457.4300674414758,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,SIV_negative,A7005_colon_s1,LAEA
